UserID,interaction_count,average_rating,rating_std,activity_span_days,recency_days,active_days,interactions_per_active_day,weekend_interaction_ratio,unique_genre_count,genre_prop_action,genre_prop_adventure,genre_prop_animation,genre_prop_childrens,genre_prop_comedy,genre_prop_crime,genre_prop_documentary,genre_prop_drama,genre_prop_fantasy,genre_prop_film_noir,genre_prop_horror,genre_prop_musical,genre_prop_mystery,genre_prop_romance,genre_prop_sci_fi,genre_prop_thriller,genre_prop_war,genre_prop_western
107,121,3.743801652892562,0.7133129937112076,0.03,797.68,1,121.0,1.0,18,0.0645,0.0276,0.0092,0.0138,0.0876,0.0553,0.0046,0.2581,0.0092,0.0369,0.0276,0.0415,0.0323,0.0783,0.0415,0.1244,0.0691,0.0184
108,37,3.135135135135135,1.2508255532105845,0.01,797.76,1,37.0,0.0,16,0.1467,0.0933,0.0267,0.0267,0.1867,0.0133,0.0133,0.1067,0.0,0.0,0.0533,0.0533,0.0133,0.04,0.0933,0.0933,0.0267,0.0133
109,81,4.0,0.6519202405202649,0.14,797.76,1,81.0,0.0,17,0.0971,0.1165,0.0388,0.1019,0.2184,0.0049,0.0,0.0485,0.0437,0.0049,0.0049,0.0631,0.0194,0.0583,0.0971,0.034,0.0388,0.0097
110,80,3.25,1.2065223589024971,0.02,797.91,1,80.0,0.0,13,0.1624,0.0508,0.0,0.0,0.1117,0.2538,0.0,0.1269,0.0102,0.0051,0.0305,0.0,0.0406,0.0355,0.0406,0.1269,0.0051,0.0
111,92,3.7282608695652173,0.7718005332126736,0.02,797.93,1,92.0,0.0,17,0.0698,0.0291,0.0174,0.0174,0.2151,0.0465,0.0116,0.2616,0.0058,0.0058,0.0,0.0058,0.0291,0.1337,0.0233,0.0988,0.0233,0.0058
112,60,4.183333333333334,1.0655096125625882,0.0,797.98,1,60.0,0.0,15,0.0065,0.0194,0.2258,0.1742,0.0774,0.0452,0.0,0.0387,0.0129,0.1484,0.0065,0.0903,0.0387,0.0129,0.0129,0.0903,0.0,0.0
113,68,3.5,1.2518642814237002,0.02,798.0,1,68.0,0.0,15,0.1974,0.0789,0.0132,0.0066,0.0921,0.0132,0.0066,0.1118,0.0,0.0,0.0658,0.0066,0.0066,0.0395,0.1842,0.1447,0.0329,0.0
114,98,3.693877551020408,0.9781969871536176,33.21,764.82,2,49.0,0.0,15,0.0078,0.0856,0.1634,0.2763,0.1284,0.0,0.0,0.0856,0.0506,0.0,0.0039,0.1051,0.0078,0.0428,0.0311,0.0039,0.0039,0.0039
115,38,3.8421052631578947,1.103466669783416,0.01,798.06,1,38.0,0.0,13,0.1585,0.1098,0.0366,0.0244,0.1098,0.0244,0.0,0.0732,0.0,0.0,0.1098,0.0366,0.0122,0.0,0.1463,0.1463,0.0122,0.0
116,86,3.802325581395349,0.9800332220282482,230.93,567.2,4,21.5,0.0,16,0.1459,0.0811,0.0108,0.0432,0.1405,0.0486,0.0,0.1243,0.0973,0.0054,0.0595,0.0,0.0108,0.0216,0.0811,0.0973,0.027,0.0054
117,505,3.299009900990099,1.0689053005614875,13.3,784.85,2,252.5,0.0,18,0.1684,0.0962,0.0447,0.055,0.0945,0.018,0.0009,0.067,0.0292,0.0026,0.1022,0.0326,0.006,0.0292,0.1323,0.0816,0.0258,0.0137
118,224,3.767857142857143,0.8521367798704286,0.13,798.05,1,224.0,0.0,17,0.2201,0.1213,0.0093,0.0093,0.1642,0.0243,0.0,0.1026,0.0187,0.0056,0.0056,0.0037,0.0056,0.0877,0.0914,0.0784,0.0485,0.0037
119,105,3.5428571428571427,0.8990226683692456,8.67,789.79,4,26.25,0.0667,16,0.0375,0.0583,0.1333,0.2417,0.2333,0.0,0.0,0.0417,0.0333,0.0042,0.0292,0.0458,0.0167,0.0417,0.0417,0.0292,0.0042,0.0083
120,63,3.619047619047619,1.0690449676496976,8.01,790.56,2,31.5,0.4127,16,0.1439,0.0455,0.0076,0.0076,0.1061,0.1061,0.0,0.2727,0.0076,0.0,0.0379,0.0076,0.0152,0.0152,0.053,0.1136,0.053,0.0076
121,72,4.416666666666667,0.868055946791774,0.02,798.56,1,72.0,0.0,17,0.1786,0.1224,0.0255,0.0306,0.0918,0.0102,0.0,0.0459,0.0255,0.0051,0.0816,0.0102,0.0051,0.0204,0.2602,0.0561,0.0255,0.0051
122,57,2.9649122807017543,1.2242331751622806,185.08,613.52,3,19.0,0.0351,14,0.3333,0.1218,0.0064,0.0,0.0513,0.0577,0.0,0.0833,0.0128,0.0,0.0128,0.0064,0.0,0.0385,0.1154,0.109,0.0449,0.0064
123,608,3.401315789473684,0.813881771312332,25.83,772.87,9,67.56,0.4523,17,0.1216,0.0521,0.0052,0.013,0.1651,0.053,0.0,0.2215,0.0052,0.0122,0.0348,0.0035,0.0252,0.0617,0.0408,0.1268,0.0356,0.0226
124,23,4.173913043478261,0.6503267649311156,72.7,726.01,2,11.5,0.4783,11,0.1136,0.0227,0.0,0.0455,0.0682,0.0682,0.0,0.4091,0.0,0.0227,0.0,0.0,0.0,0.0455,0.0227,0.1364,0.0455,0.0
125,71,4.098591549295775,0.7588511914629299,0.86,797.86,1,71.0,0.0,14,0.314,0.0756,0.0,0.0,0.0581,0.0698,0.0,0.1221,0.0058,0.0058,0.0174,0.0,0.0058,0.0407,0.0756,0.1221,0.064,0.0233
126,51,4.0,1.341640786499874,0.01,798.72,1,51.0,0.0,13,0.1532,0.045,0.0,0.0,0.1351,0.045,0.0,0.2432,0.009,0.018,0.0,0.018,0.018,0.2252,0.027,0.036,0.027,0.0
127,174,3.8448275862068964,0.8761791223800747,528.18,270.65,12,14.5,0.3966,17,0.1618,0.0918,0.0097,0.0145,0.0773,0.0459,0.0024,0.1643,0.0121,0.0072,0.0217,0.0,0.0193,0.0531,0.099,0.1643,0.0483,0.0072
128,22,4.363636363636363,0.902137912878521,0.0,798.84,1,22.0,0.0,14,0.1042,0.0625,0.0625,0.0625,0.1875,0.0,0.0,0.1042,0.0208,0.0,0.0417,0.0833,0.0,0.0625,0.0833,0.0417,0.0625,0.0208
129,158,4.025316455696203,0.8883489809510585,0.04,798.82,1,158.0,0.0,17,0.2132,0.0956,0.0074,0.0049,0.0907,0.1471,0.0,0.1225,0.0049,0.0172,0.0147,0.0025,0.0221,0.0343,0.0662,0.1348,0.0147,0.0074
130,135,4.311111111111111,1.1555619339025394,0.01,798.87,1,135.0,0.0,17,0.3245,0.1003,0.0059,0.0029,0.056,0.0442,0.0,0.0826,0.0088,0.0029,0.0324,0.0088,0.0059,0.0413,0.1032,0.1032,0.059,0.0177
131,295,3.3966101694915256,1.0857716309565777,714.52,84.37,22,13.41,0.122,18,0.0649,0.0378,0.0234,0.0198,0.1622,0.0396,0.018,0.2793,0.0108,0.0126,0.0234,0.0198,0.018,0.0847,0.0505,0.0883,0.0432,0.0036
132,89,3.966292134831461,1.0050942764718775,0.02,798.9,1,89.0,0.0,15,0.052,0.052,0.0231,0.0636,0.5029,0.0231,0.0,0.104,0.0231,0.0,0.0231,0.0231,0.0058,0.0751,0.0173,0.0058,0.0,0.0058
133,170,3.7705882352941176,1.1358935204505751,201.09,597.9,3,56.67,0.0,17,0.0671,0.0224,0.0032,0.0128,0.1534,0.0383,0.0,0.2939,0.0128,0.0032,0.0415,0.0096,0.0288,0.1022,0.0288,0.147,0.0288,0.0064
134,183,2.7158469945355193,1.3692543164270488,517.08,281.95,10,18.3,0.0,16,0.2737,0.097,0.0108,0.0172,0.1185,0.0366,0.0,0.0733,0.0129,0.0,0.0108,0.0108,0.0108,0.0409,0.1315,0.125,0.0216,0.0086
135,70,3.657142857142857,1.4534886995040315,0.01,799.04,1,70.0,0.0,16,0.0889,0.0519,0.0519,0.0444,0.2519,0.0222,0.0,0.1259,0.0,0.0148,0.0519,0.0148,0.0296,0.0593,0.0667,0.1111,0.0074,0.0074
136,378,3.074074074074074,1.3876357447167893,1.28,797.72,2,189.0,0.2302,18,0.0549,0.0484,0.0379,0.0654,0.2078,0.0196,0.0144,0.1634,0.0261,0.0092,0.0405,0.0588,0.0209,0.0758,0.0667,0.0562,0.0235,0.0105
137,201,3.611940298507463,0.684585068795625,271.97,527.6,2,100.5,0.0,17,0.1325,0.0705,0.0107,0.0171,0.1111,0.0491,0.0,0.1474,0.0107,0.0085,0.0342,0.0171,0.0363,0.1197,0.0726,0.1111,0.0363,0.015
138,65,4.492307692307692,0.7098212125924059,0.01,799.68,1,65.0,0.0,15,0.121,0.0318,0.0191,0.0064,0.0573,0.2357,0.0,0.2166,0.0064,0.051,0.0064,0.0,0.0318,0.0446,0.0382,0.1083,0.0255,0.0
139,245,3.8816326530612244,1.0549791135737945,0.04,799.67,1,245.0,0.0,18,0.129,0.0954,0.0618,0.0724,0.1378,0.0212,0.0141,0.0954,0.0283,0.0088,0.0654,0.0495,0.0106,0.0265,0.0954,0.0424,0.0389,0.0071
140,55,3.8181818181818183,1.1070633340460814,192.04,607.68,4,13.75,0.1455,17,0.0991,0.0631,0.018,0.018,0.1261,0.045,0.009,0.1802,0.009,0.0631,0.018,0.027,0.0631,0.0811,0.027,0.0991,0.0541,0.0
141,23,3.6956521739130435,1.2945614423669665,0.0,799.73,1,23.0,0.0,14,0.0851,0.0426,0.0213,0.0213,0.0851,0.0426,0.0,0.1915,0.0,0.0638,0.0,0.0,0.1702,0.0638,0.0638,0.0851,0.0426,0.0213
142,47,3.3404255319148937,1.0890082393723688,37.14,762.68,4,11.75,0.0426,17,0.0882,0.049,0.0686,0.0882,0.1176,0.0392,0.0098,0.1961,0.0294,0.0098,0.0,0.049,0.0098,0.049,0.0686,0.0882,0.0294,0.0098
143,68,3.5441176470588234,1.1899306831612966,0.01,799.8,1,68.0,0.0,12,0.1973,0.068,0.0136,0.0068,0.1973,0.0,0.0,0.1701,0.0,0.0,0.0068,0.0,0.0136,0.1361,0.0272,0.1224,0.0408,0.0
144,32,3.46875,1.5236707586106526,0.02,799.86,1,32.0,0.0,16,0.125,0.0139,0.0139,0.0278,0.1111,0.0694,0.0139,0.1806,0.0,0.0,0.0139,0.0139,0.0694,0.0417,0.125,0.1111,0.0556,0.0139
145,39,3.0,1.2977713690461004,0.01,799.87,1,39.0,0.0,14,0.0714,0.0571,0.0143,0.0429,0.2429,0.0429,0.0,0.2571,0.0143,0.0,0.0286,0.0143,0.0286,0.0429,0.0857,0.0571,0.0,0.0
146,426,3.7699530516431925,1.0948600760033034,755.09,44.89,18,23.67,0.0,17,0.0725,0.051,0.034,0.0487,0.1631,0.034,0.0,0.1835,0.017,0.0249,0.0227,0.06,0.0227,0.1189,0.0476,0.0713,0.0249,0.0034
147,187,3.5026737967914436,0.9468358826736039,0.26,799.72,2,93.5,0.0,18,0.2306,0.0901,0.0126,0.0231,0.0839,0.0503,0.0021,0.1363,0.0273,0.0021,0.0084,0.0063,0.0168,0.0629,0.0671,0.1174,0.0545,0.0084
148,624,3.733974358974359,0.9779591416866946,33.12,766.9,3,208.0,0.0,18,0.1812,0.0881,0.0171,0.049,0.1279,0.022,0.0014,0.1372,0.0249,0.0021,0.0199,0.0206,0.0156,0.0739,0.0846,0.0874,0.0377,0.0092
149,592,3.9408783783783785,0.9316131809151775,505.01,295.1,33,17.94,0.4392,18,0.1534,0.0469,0.0075,0.0092,0.1383,0.0696,0.0176,0.2146,0.0092,0.0092,0.0151,0.0075,0.0201,0.0645,0.0511,0.1282,0.0352,0.0025
150,232,4.021551724137931,0.7469772894178949,441.6,358.78,12,19.33,0.4914,18,0.0565,0.0353,0.0212,0.0282,0.1882,0.0282,0.0071,0.3012,0.0165,0.0094,0.0329,0.0188,0.0212,0.0847,0.0376,0.0588,0.04,0.0141
151,471,3.653927813163482,1.019585056969253,306.89,493.59,10,47.1,0.1614,17,0.0969,0.0523,0.0039,0.0145,0.2248,0.03,0.0,0.1686,0.0203,0.0029,0.0126,0.0107,0.0068,0.1657,0.0921,0.0727,0.0223,0.0029
152,24,4.125,1.0347232354175893,0.0,800.76,1,24.0,0.0,10,0.0638,0.0638,0.0426,0.0426,0.4255,0.0213,0.0,0.1489,0.0,0.0,0.0638,0.0,0.0,0.0638,0.0,0.0638,0.0,0.0
153,26,4.076923076923077,1.2303845552696742,90.21,710.64,4,6.5,0.0,12,0.0,0.0465,0.0465,0.0698,0.4186,0.0233,0.0,0.1163,0.0233,0.0,0.0698,0.0233,0.0,0.0465,0.0233,0.093,0.0,0.0
154,44,3.090909090909091,1.0958310389662929,0.01,800.86,1,44.0,0.0,14,0.0976,0.0488,0.061,0.061,0.1829,0.0488,0.0,0.1951,0.0,0.0122,0.061,0.0366,0.0,0.0244,0.0488,0.0976,0.0244,0.0
155,96,2.96875,1.3646138840828121,0.05,800.89,1,96.0,0.0,16,0.0562,0.0506,0.0056,0.0337,0.4157,0.0337,0.0,0.1685,0.0169,0.0,0.0056,0.0169,0.0056,0.073,0.0449,0.0281,0.0393,0.0056
156,148,4.236486486486487,0.7033591556644151,0.03,800.96,1,148.0,0.0,17,0.0478,0.0318,0.0096,0.0159,0.2102,0.0223,0.0,0.1783,0.0032,0.0064,0.0064,0.0127,0.0573,0.2611,0.0064,0.0892,0.0382,0.0032
157,427,3.718969555035129,0.7695440187042651,661.95,139.07,7,61.0,0.0047,18,0.138,0.0845,0.0128,0.0182,0.2086,0.0289,0.0021,0.1583,0.0128,0.015,0.0128,0.0139,0.0139,0.0631,0.0877,0.0717,0.0471,0.0107
158,22,4.0,0.9258200997725515,0.01,801.06,1,22.0,0.0,14,0.0682,0.0455,0.0227,0.0455,0.0909,0.0455,0.0,0.2273,0.0,0.1136,0.0455,0.0227,0.0455,0.0682,0.0,0.0909,0.0682,0.0
159,36,3.7777777777777777,0.8319035353113318,0.01,653.79,1,36.0,0.0,13,0.1143,0.0429,0.0714,0.0571,0.3,0.0143,0.0,0.1286,0.0,0.0143,0.0286,0.0,0.0,0.1,0.0286,0.0571,0.0429,0.0
160,20,3.5,0.7608859102526823,453.26,348.07,2,10.0,0.3,15,0.1489,0.1064,0.0213,0.0426,0.0426,0.0213,0.0,0.1915,0.0426,0.0,0.0426,0.0213,0.0213,0.0426,0.1489,0.0851,0.0213,0.0
161,297,4.4713804713804715,0.6877468451368733,0.05,801.3,1,297.0,0.0,18,0.0466,0.0311,0.0136,0.0136,0.1573,0.0408,0.0252,0.3398,0.0078,0.0097,0.0155,0.0136,0.0233,0.0835,0.0369,0.0641,0.0621,0.0155
162,107,4.121495327102804,0.9586771582998537,56.56,744.79,3,35.67,0.0,15,0.2039,0.0784,0.0431,0.0392,0.1529,0.0588,0.0,0.0941,0.0,0.0039,0.0196,0.0275,0.0078,0.0902,0.0431,0.1176,0.0196,0.0
163,514,2.1828793774319064,1.0695222544988152,11.83,789.59,4,128.5,0.1089,18,0.1824,0.0602,0.0171,0.0216,0.1447,0.0413,0.0009,0.1222,0.0171,0.0027,0.0683,0.0045,0.0135,0.0988,0.0593,0.1177,0.0207,0.0072
164,26,4.384615384615385,0.6373020054525534,620.81,180.73,4,6.5,0.0385,15,0.04,0.02,0.02,0.04,0.12,0.02,0.0,0.28,0.04,0.0,0.0,0.04,0.04,0.16,0.02,0.04,0.1,0.02
165,110,3.981818181818182,0.8671562527243087,0.02,801.55,1,110.0,0.0,18,0.1293,0.069,0.0086,0.0172,0.1422,0.0259,0.0043,0.0776,0.0172,0.0086,0.0991,0.0172,0.0259,0.0043,0.1983,0.1034,0.0431,0.0086
166,410,3.6878048780487807,0.9563058308041082,25.38,776.34,5,82.0,0.0073,18,0.094,0.0705,0.02,0.047,0.161,0.0259,0.0047,0.1633,0.0223,0.0071,0.047,0.02,0.0317,0.0682,0.0823,0.1116,0.0212,0.0024
167,58,2.9310344827586206,1.0900196194197163,0.04,801.78,1,58.0,0.0,14,0.1389,0.0741,0.0093,0.0093,0.2037,0.0185,0.0,0.25,0.0,0.0,0.0093,0.0,0.0185,0.1111,0.0185,0.0833,0.037,0.0185
168,26,3.8461538461538463,1.2551432648843777,0.01,801.82,1,26.0,0.0,13,0.1385,0.0769,0.0462,0.0615,0.1846,0.0462,0.0,0.1385,0.0308,0.0,0.0308,0.0615,0.0,0.0,0.0923,0.0462,0.0462,0.0
169,552,3.5670289855072466,1.002284077100466,760.11,41.74,39,14.15,0.0598,18,0.1327,0.0631,0.0165,0.0284,0.1866,0.0403,0.0064,0.183,0.0165,0.0091,0.0265,0.022,0.0174,0.0613,0.0595,0.0833,0.0357,0.0119
170,87,3.9885057471264367,1.0943220570295884,0.02,801.86,1,87.0,0.0,17,0.1961,0.0588,0.0049,0.0098,0.0588,0.0392,0.0,0.1618,0.0098,0.0147,0.0441,0.0098,0.0098,0.0196,0.152,0.1176,0.0735,0.0196
171,24,4.0,0.6593804733957869,0.01,801.94,1,24.0,0.0,14,0.0833,0.0417,0.0,0.0208,0.0833,0.0833,0.1875,0.1875,0.0208,0.0625,0.0,0.0,0.0417,0.0208,0.0208,0.0833,0.0625,0.0
172,23,3.608695652173913,0.7827184815397386,0.0,801.96,1,23.0,0.0,13,0.0208,0.0417,0.0208,0.0,0.0833,0.0625,0.0625,0.125,0.0,0.2708,0.0,0.0,0.0625,0.0417,0.0417,0.125,0.0417,0.0
173,561,3.9679144385026737,0.9271908994887346,576.1,225.87,21,26.71,0.1979,18,0.0837,0.0532,0.0114,0.0124,0.115,0.0637,0.0266,0.2614,0.0067,0.0285,0.0219,0.0162,0.0323,0.0637,0.0447,0.1055,0.0399,0.0133
174,97,3.649484536082474,1.010788029144856,0.01,802.13,1,97.0,0.0,16,0.3492,0.1151,0.004,0.0119,0.0476,0.0317,0.0,0.0794,0.0119,0.0,0.0238,0.004,0.004,0.0357,0.1151,0.1111,0.0437,0.0119
175,317,3.9810725552050474,1.0730980161728096,32.74,769.86,3,105.67,0.0,18,0.0479,0.0479,0.0264,0.0479,0.1964,0.0396,0.0132,0.2739,0.0132,0.0083,0.0281,0.0429,0.0182,0.0875,0.0363,0.0462,0.0231,0.0033
176,78,3.6153846153846154,1.0473314169369203,0.01,802.72,1,78.0,0.0,17,0.0662,0.0728,0.0132,0.0132,0.4834,0.0132,0.0,0.0596,0.0331,0.0132,0.0265,0.0331,0.0132,0.0728,0.053,0.0199,0.0066,0.0066
177,44,4.113636363636363,0.8948407443320302,0.02,802.71,1,44.0,0.0,16,0.1565,0.1565,0.0174,0.0174,0.0696,0.0,0.0087,0.0957,0.0435,0.0174,0.0087,0.0,0.0174,0.0435,0.2087,0.0957,0.0348,0.0087
178,115,3.8434782608695652,0.8438768550286759,0.13,802.61,1,115.0,0.0,16,0.0792,0.0981,0.0566,0.0943,0.1736,0.0113,0.0,0.083,0.0377,0.0075,0.0,0.1283,0.0113,0.0906,0.0604,0.0189,0.0189,0.0302
179,110,2.6545454545454548,1.1842728085499947,0.01,802.8,1,110.0,1.0,17,0.1555,0.106,0.0035,0.0141,0.0954,0.0212,0.0,0.1484,0.0212,0.0035,0.0212,0.0071,0.0035,0.0247,0.265,0.0777,0.0283,0.0035
180,59,3.694915254237288,0.7933829202923215,237.4,565.43,2,29.5,1.0,15,0.0388,0.0194,0.0097,0.0194,0.1845,0.0777,0.0097,0.4175,0.0,0.0291,0.0097,0.0,0.0194,0.0388,0.0097,0.0874,0.0291,0.0
181,301,3.604651162790698,1.0800516783501504,0.04,802.82,1,301.0,1.0,18,0.1813,0.0755,0.0106,0.0181,0.213,0.0619,0.0015,0.1405,0.0151,0.0045,0.0227,0.0091,0.0076,0.0483,0.0619,0.077,0.0363,0.0151
182,83,3.8313253012048194,1.1977547807626765,0.01,802.88,1,83.0,1.0,16,0.0915,0.0196,0.0261,0.0261,0.3464,0.0588,0.0065,0.183,0.0065,0.0,0.0065,0.0,0.0065,0.0719,0.0327,0.0719,0.0392,0.0065
183,101,4.099009900990099,1.1705122852413763,544.91,258.01,8,12.62,1.0,17,0.0594,0.0198,0.0198,0.0198,0.1584,0.0396,0.0,0.203,0.005,0.0743,0.0297,0.0198,0.0743,0.0594,0.0644,0.1139,0.0347,0.005
184,84,4.083333333333333,1.043722870171424,716.41,86.62,4,21.0,0.2857,16,0.1033,0.0704,0.1127,0.1831,0.1033,0.0235,0.0,0.1221,0.0376,0.0047,0.0,0.0798,0.0094,0.0376,0.0469,0.0423,0.0188,0.0047
185,51,3.588235294117647,0.7259881703784241,0.01,803.1,1,51.0,1.0,12,0.3333,0.1418,0.0,0.0,0.0567,0.0213,0.0,0.0922,0.0071,0.0,0.0142,0.0,0.0,0.0355,0.0922,0.1418,0.0567,0.0071
186,122,4.254098360655738,0.7879408818055009,0.03,803.17,1,122.0,1.0,18,0.0986,0.0423,0.1338,0.1268,0.1373,0.0246,0.0035,0.0845,0.0141,0.0035,0.0387,0.0599,0.007,0.0458,0.0739,0.0739,0.0246,0.007
187,417,4.083932853717027,0.7339015046703897,2.05,801.16,2,208.5,0.5036,18,0.0437,0.0127,0.0127,0.024,0.1749,0.0465,0.024,0.4118,0.0028,0.0028,0.0113,0.0169,0.0183,0.1086,0.0127,0.0564,0.0155,0.0042
188,71,3.1690140845070425,1.108227871010519,398.53,404.97,2,35.5,1.0,15,0.2174,0.0507,0.0072,0.0,0.0942,0.0362,0.0,0.1377,0.0072,0.0145,0.0507,0.0,0.0145,0.0217,0.1449,0.1449,0.0362,0.0217
189,31,4.0,1.2382783747337809,0.01,803.54,1,31.0,1.0,14,0.1406,0.0469,0.0,0.0156,0.0938,0.0156,0.0,0.2656,0.0469,0.0,0.0312,0.0,0.0156,0.0625,0.0469,0.1094,0.0781,0.0312
190,153,3.6993464052287583,1.1185338578049713,0.02,803.54,1,153.0,1.0,17,0.109,0.0545,0.0288,0.0321,0.1635,0.0641,0.0,0.1795,0.0128,0.016,0.0673,0.0417,0.0128,0.0353,0.0545,0.0897,0.0288,0.0096
191,30,3.3333333333333335,1.1547005383792517,0.84,802.72,2,15.0,0.8333,9,0.0952,0.0476,0.0,0.0,0.381,0.0238,0.0,0.2381,0.0476,0.0,0.0,0.0,0.0238,0.0,0.0476,0.0952,0.0,0.0
192,525,3.0914285714285716,1.1976531030682414,644.98,158.62,25,21.0,0.7943,18,0.1707,0.072,0.0189,0.0437,0.1286,0.0386,0.0009,0.1535,0.0189,0.0043,0.0172,0.0154,0.0206,0.0678,0.0798,0.1158,0.024,0.0094
193,242,3.677685950413223,0.8469116561045629,675.06,128.6,3,80.67,0.6198,18,0.0522,0.0587,0.0283,0.0283,0.2109,0.0326,0.0087,0.2196,0.0087,0.0239,0.013,0.037,0.0304,0.0848,0.0457,0.0783,0.037,0.0022
194,59,3.983050847457627,0.8806644322314521,0.07,803.64,1,59.0,1.0,14,0.0455,0.0364,0.0273,0.0909,0.4455,0.0091,0.0,0.0909,0.0273,0.0,0.0,0.0182,0.0,0.1455,0.0182,0.0091,0.0273,0.0091
195,822,3.889294403892944,1.0108580976025976,791.08,12.68,264,3.11,0.3224,18,0.1159,0.0795,0.0188,0.0413,0.1553,0.0322,0.0049,0.1851,0.0225,0.0073,0.0534,0.0127,0.02,0.0492,0.0874,0.0813,0.0273,0.0061
196,32,4.0625,0.8007053342260588,0.01,803.81,1,32.0,1.0,12,0.0448,0.0,0.0149,0.0149,0.1194,0.1194,0.0,0.194,0.0,0.0448,0.0,0.0,0.0746,0.0299,0.0299,0.2836,0.0299,0.0
197,22,3.909090909090909,1.0649878563622848,0.29,803.54,2,11.0,1.0,8,0.0952,0.0714,0.0,0.0,0.2143,0.0,0.0,0.381,0.0,0.0,0.0,0.0,0.0,0.0714,0.0476,0.0714,0.0476,0.0
198,379,3.7493403693931397,1.0015693176849543,167.36,636.75,7,54.14,0.9921,18,0.1755,0.0947,0.0346,0.0624,0.1824,0.0346,0.0012,0.0982,0.0219,0.0012,0.0185,0.03,0.0127,0.037,0.0843,0.0716,0.0277,0.0115
199,402,3.2761194029850746,1.0899115092184428,0.35,803.8,1,402.0,1.0,17,0.1727,0.0689,0.0022,0.0142,0.118,0.024,0.0,0.2098,0.0109,0.0011,0.0175,0.0077,0.0098,0.1115,0.0951,0.0809,0.0503,0.0055
200,26,3.423076923076923,1.2703724469013622,0.01,804.36,1,26.0,1.0,10,0.102,0.102,0.0408,0.0816,0.3265,0.0408,0.0,0.0612,0.0,0.0,0.0,0.0,0.0,0.0816,0.0612,0.102,0.0,0.0
201,87,3.954022988505747,0.9264592007358845,392.92,411.62,14,6.21,0.8736,10,0.0338,0.0203,0.0,0.0,0.3446,0.027,0.0135,0.2973,0.0,0.0,0.0,0.0,0.0068,0.1757,0.0,0.0608,0.0203,0.0
202,670,3.2492537313432837,1.0723976927699919,0.09,804.55,1,670.0,1.0,17,0.1374,0.0511,0.018,0.0288,0.2,0.046,0.0,0.1504,0.0137,0.0029,0.059,0.0201,0.0144,0.0806,0.0532,0.0878,0.0259,0.0108
203,127,2.2913385826771653,1.1959603713538207,0.01,804.69,1,127.0,1.0,14,0.0457,0.0091,0.0,0.0137,0.0959,0.0594,0.0,0.5434,0.0046,0.0,0.0137,0.0,0.0046,0.1096,0.0228,0.0411,0.032,0.0046
204,446,3.5560538116591927,0.9762329049659446,121.67,683.1,5,89.2,0.0,18,0.1614,0.095,0.0208,0.0525,0.1386,0.0327,0.001,0.1624,0.0228,0.002,0.0149,0.0149,0.0099,0.0584,0.0782,0.0861,0.0277,0.0208
205,153,4.0588235294117645,1.0835813798746938,0.02,804.75,1,153.0,0.0,18,0.1027,0.0876,0.0151,0.0121,0.2115,0.0514,0.0091,0.1208,0.003,0.0242,0.0181,0.0151,0.0272,0.0514,0.0695,0.1269,0.0363,0.0181
206,30,3.066666666666667,1.7603552410558057,0.0,804.78,1,30.0,0.0,14,0.141,0.1026,0.0256,0.0128,0.0897,0.0,0.0,0.1026,0.0128,0.0,0.0641,0.0385,0.0256,0.0513,0.2179,0.0897,0.0256,0.0
207,23,3.5217391304347827,1.1228844843604313,0.0,804.83,1,23.0,0.0,13,0.1538,0.1154,0.0192,0.0385,0.1538,0.0,0.0,0.0962,0.0192,0.0,0.0577,0.0,0.0,0.0577,0.1154,0.1154,0.0385,0.0192
208,184,3.652173913043478,1.0499521988463092,316.13,488.72,8,23.0,0.1902,18,0.1097,0.0549,0.0075,0.0075,0.1022,0.0324,0.0125,0.1671,0.01,0.0175,0.0723,0.01,0.0274,0.0773,0.0823,0.1546,0.0399,0.015
209,25,3.16,0.8504900548115382,0.01,804.89,1,25.0,0.0,11,0.0682,0.0227,0.0455,0.0909,0.3409,0.0,0.0,0.1591,0.0,0.0,0.0227,0.0,0.0,0.0909,0.0682,0.0682,0.0227,0.0
210,110,4.027272727272727,1.364417346554803,2.21,802.7,2,55.0,0.0,15,0.3545,0.1037,0.0033,0.0234,0.0535,0.0401,0.0,0.0736,0.01,0.0,0.0201,0.0,0.0134,0.0435,0.0635,0.1639,0.0268,0.0067
211,35,3.857142857142857,1.166766702393896,0.01,804.94,1,35.0,0.0,13,0.1493,0.0597,0.0,0.0448,0.0299,0.0149,0.0,0.1642,0.0299,0.0,0.1343,0.0,0.0299,0.0299,0.1194,0.1791,0.0149,0.0
212,110,3.8545454545454545,0.752199998248119,0.5,804.49,2,55.0,0.0636,15,0.1577,0.0541,0.0,0.009,0.2477,0.0541,0.018,0.1757,0.018,0.0,0.009,0.0045,0.009,0.0631,0.0315,0.1351,0.0135,0.0
213,22,4.2272727272727275,0.685344416842342,0.01,805.02,1,22.0,0.0,12,0.0862,0.0517,0.069,0.0862,0.2759,0.0,0.0,0.1207,0.0345,0.0,0.0,0.0172,0.0,0.1379,0.0517,0.0172,0.0517,0.0
214,166,3.1626506024096384,1.16152573050966,0.03,805.01,1,166.0,0.0,17,0.0643,0.0409,0.0409,0.0409,0.3889,0.0556,0.0,0.1082,0.0117,0.0234,0.0146,0.0263,0.0175,0.0585,0.0292,0.0585,0.0146,0.0058
